professional-drum-machine.js?v=9:33 [POINTER-DOWN] Starting click detection. Front-row cubes: 0, Shelf cubes: 26
professional-drum-machine.js?v=9:33 [POINTER-DOWN] Front-row hits: 0
professional-drum-machine.js?v=9:33 [POINTER-DOWN] Starting click detection. Front-row cubes: 0, Shelf cubes: 26
professional-drum-machine.js?v=9:33 [POINTER-DOWN] Front-row hits: 0
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: -0.04, Y: 4.72, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: -0.04, Y: 4.72, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: -0.04, Y: 4.72, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: -0.04, Y: 4.73, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: -0.03, Y: 4.73, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: -0.03, Y: 4.73, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: -0.03, Y: 4.73, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: -0.02, Y: 4.73, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: -0.02, Y: 4.73, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: -0.02, Y: 4.73, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: -0.01, Y: 4.73, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: -0.01, Y: 4.73, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: -0.01, Y: 4.73, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: -0.00, Y: 4.73, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [POINTER-DOWN] Starting click detection. Front-row cubes: 0, Shelf cubes: 26
professional-drum-machine.js?v=9:33 [POINTER-DOWN] Front-row hits: 0
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.31, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.31, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.31, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.32, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.32, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.33, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.34, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.35, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.35, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.35, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.36, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.36, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.37, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.38, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.38, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.39, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.39, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.40, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.40, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.40, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.41, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.42, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.42, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.43, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.43, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.44, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.44, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.45, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.45, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.46, Z: LOCKED at -4.20
professional-drum-machine.js?v=9:33 [SHELF ADJUST] Free XY movement - X: 0.01, Y: 3.46, Z: LOCKED at -4.20
